id,age,gender,income,education,region,loyalty_status,purchase_frequency,purchase_amount,product_category,product_name,promotion_usage,satisfaction_score
259,29,Female,12771,College,North,Silver,frequent,5408,Clothing,Levi's Women's 501 Original Fit Jeans,0,3
260,23,Male,40637,College,North,Gold,rare,15480,Beauty,L’Oreal Paris Infallible 24H Fresh Wear Foundation,0,6
261,28,Female,38961,College,North,Silver,rare,10382,Clothing,Levi's Women's 501 Original Fit Jeans,0,6
262,28,Female,6156,College,West,Silver,rare,1771,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,6
263,30,Male,45604,College,West,Regular,occasional,15190,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,5
264,36,Male,42666,Masters,North,Regular,occasional,16756,Food,Oishi Prawn Crackers - Spicy Flavor,1,5
265,40,Female,47180,HighSchool,West,Regular,occasional,19849,Food,Milka Alpine Milk Chocolate Bar,0,7
266,37,Male,39336,HighSchool,East,Regular,occasional,12318,Electronics,Google Pixel 8,0,5
267,29,Female,33422,College,South,Silver,rare,11767,Food,Milka Alpine Milk Chocolate Bar,0,5
268,22,Male,36568,Bachelor,West,Regular,frequent,12768,Electronics,Apple iPhone 15 Pro,0,4
269,28,Female,37258,Bachelor,North,Regular,rare,10312,Food,Pringles Original Potato Crisps,0,5
270,30,Female,46086,College,West,Regular,occasional,16062,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,2
271,34,Male,16479,Bachelor,North,Silver,rare,5591,Electronics,Samsung Galaxy S24,1,5
272,34,Female,8834,College,North,Regular,occasional,3274,Electronics,Google Pixel 8,0,5
273,33,Male,42906,College,South,Gold,frequent,12738,Health,One A Day Men's/Women's Formula,0,5
274,24,Male,38719,Masters,West,Silver,rare,13016,Home,Tefal Blender,0,5
275,34,Male,32828,College,West,Silver,occasional,12406,Health,Panadol Extra Tablets,1,5
276,28,Female,16060,Bachelor,North,Gold,occasional,6997,Electronics,Samsung Galaxy S24,1,5
277,31,Female,11390,HighSchool,North,Regular,frequent,3556,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,0,5
278,30,Male,27954,College,East,Silver,rare,6872,Food,Lay's Potato Chips - Classic Flavor,0,5
279,32,Female,15613,College,North,Silver,rare,6081,Food,Pringles Original Potato Crisps,0,5
280,30,Female,7208,Bachelor,North,Regular,occasional,2700,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,7
281,23,Female,43082,Bachelor,South,Silver,rare,16697,Electronics,Google Pixel 8,0,6
282,33,Female,26733,HighSchool,North,Gold,rare,9219,Food,Pringles Original Potato Crisps,1,5
283,32,Male,45673,College,North,Regular,occasional,12287,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,1,5
284,29,Male,22722,HighSchool,North,Silver,occasional,6500,Beauty,La Roche-Posay Effaclar Purifying Foaming Gel Cleanser,1,5
285,31,Male,36436,HighSchool,North,Regular,rare,13047,Books,Gone Girl - Gillian Flynn,1,7
286,31,Male,38301,Masters,West,Regular,rare,14734,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,5
287,31,Male,29424,HighSchool,South,Regular,occasional,9737,Food,Cadbury Dairy Milk Chocolate Bar,0,6
288,37,Male,47514,Bachelor,East,Regular,rare,13508,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,6
289,29,Female,26094,College,South,Silver,occasional,10512,Clothing,Levi's Women's 501 Original Fit Jeans,0,6
290,31,Female,21403,Masters,East,Regular,occasional,8147,Electronics,Google Pixel 8,1,6
291,35,Female,13889,College,East,Regular,rare,3315,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,3
292,35,Male,31351,Masters,East,Regular,frequent,10382,Electronics,Apple iPhone 15 Pro,0,6
293,35,Female,48246,College,North,Silver,rare,15809,Home,Philips Blender,0,6
294,27,Female,14403,College,East,Silver,occasional,4884,Food,Pringles Original Potato Crisps,0,7
295,39,Male,30049,College,West,Silver,rare,12715,Books,Atomic Habits - James Clear,0,5
296,30,Female,15992,College,South,Silver,frequent,5670,Health,Centrum Adults Multivitamin,0,6
297,38,Male,37902,College,East,Silver,rare,12100,Electronics,Samsung Galaxy S24,0,5
298,24,Female,24085,HighSchool,South,Regular,rare,9676,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,1,4
299,30,Female,42608,Masters,West,Regular,rare,12683,Food,Lay's Potato Chips - Classic Flavor,1,5
300,36,Female,29018,HighSchool,East,Silver,rare,8926,Health,Tylenol Extra Strength Caplets,1,5
301,27,Female,7479,College,South,Regular,occasional,2057,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,6
302,27,Female,19355,Masters,West,Silver,frequent,7050,Clothing,Adidas Essentials Logo T-shirt,0,5
303,26,Male,9202,College,West,Silver,rare,3117,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,1,5
304,25,Male,25097,HighSchool,East,Regular,rare,8868,Electronics,Google Pixel 8,0,4
305,28,Male,14495,Masters,North,Gold,rare,5126,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,5
306,31,Female,6823,Bachelor,East,Gold,rare,2301,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,7
307,21,Male,18994,College,East,Regular,occasional,6887,Food,Pringles Original Potato Crisps,1,6
308,31,Female,21562,College,East,Regular,occasional,8190,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,1,4
309,36,Male,41540,College,East,Regular,rare,13352,Books,Atomic Habits - James Clear,0,6
310,39,Male,38428,Bachelor,East,Gold,frequent,10912,Books,The 7 Habits of Highly Effective People - Stephen Covey,1,6
311,36,Male,24307,Bachelor,East,Silver,rare,9610,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,6
312,33,Male,23687,Bachelor,North,Silver,frequent,9973,Electronics,Google Pixel 8,0,6
313,22,Female,35555,College,West,Regular,rare,9539,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,4
314,27,Female,6914,College,South,Silver,rare,2054,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,6
315,28,Male,45122,College,North,Silver,rare,15244,Clothing,Nike Sportswear Club T-shirt,0,6
316,33,Male,45809,Bachelor,North,Regular,rare,14109,Beauty,Cerave Hydrating Facial Cleanser,1,6
317,30,Female,48613,Bachelor,West,Silver,rare,16170,Beauty,La Roche-Posay Effaclar Purifying Foaming Gel Cleanser,0,5
318,24,Male,35447,College,South,Regular,frequent,11624,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,6
319,38,Female,17904,College,East,Regular,occasional,5706,Books,How to Win Friends and Influence People - Dale Carnegie,0,5
320,34,Male,7568,Masters,West,Regular,rare,2926,Electronics,Apple iPhone 15 Pro,1,6
321,31,Male,31778,Bachelor,East,Regular,occasional,12680,Books,The Silent Patient - Alex Michaelides,1,4
322,35,Female,33869,College,South,Regular,occasional,11264,Books,How to Win Friends and Influence People - Dale Carnegie,0,5
323,24,Female,18743,College,East,Regular,rare,5937,Food,Pringles Original Potato Crisps,0,4
324,33,Female,8375,College,West,Regular,rare,2976,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,5
325,28,Male,37689,HighSchool,North,Silver,occasional,15993,Health,One A Day Men's/Women's Formula,0,6
326,33,Female,48920,HighSchool,East,Silver,occasional,18177,Clothing,Zara Women's Hi-Rise Skinny Jeans,0,5
327,30,Male,39950,Bachelor,West,Regular,rare,13642,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,7
328,33,Female,29959,Bachelor,West,Regular,occasional,10801,Books,Gone Girl - Gillian Flynn,0,6
329,36,Female,45091,Bachelor,North,Regular,occasional,16138,Clothing,Nike Sportswear Club T-shirt,1,4
330,30,Female,13294,HighSchool,West,Gold,occasional,4709,Clothing,Adidas Essentials Logo T-shirt,1,5
331,35,Male,22058,College,South,Regular,occasional,7294,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,4
332,25,Female,43068,College,South,Gold,rare,14033,Clothing,Zara Women's Hi-Rise Skinny Jeans,0,2
333,27,Female,41925,HighSchool,West,Regular,rare,13664,Health,One A Day Men's/Women's Formula,0,5
334,37,Male,30434,HighSchool,South,Regular,rare,10953,Books,The 7 Habits of Highly Effective People - Stephen Covey,1,4
335,32,Female,18769,Bachelor,South,Silver,rare,8024,Electronics,Apple iPhone 15 Pro,0,5
336,21,Male,23464,Bachelor,South,Silver,rare,7759,Beauty,La Roche-Posay Effaclar Purifying Foaming Gel Cleanser,0,4
337,24,Male,11074,Bachelor,South,Silver,occasional,2316,Beauty,MAC Studio Fix Fluid SPF 15 Foundation,0,5
338,29,Male,40798,Bachelor,West,Silver,rare,15592,Beauty,Cerave Hydrating Facial Cleanser,1,5
339,34,Female,42056,College,East,Gold,rare,14809,Food,Pringles Original Potato Crisps,0,4
340,30,Male,21814,College,East,Regular,rare,7372,Food,Lay's Potato Chips - Classic Flavor,1,4
341,33,Male,46318,College,West,Regular,occasional,16859,Food,Pringles Original Potato Crisps,0,6
342,34,Female,30009,HighSchool,West,Regular,rare,10114,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,4
343,37,Female,42990,College,West,Gold,rare,10937,Books,How to Win Friends and Influence People - Dale Carnegie,1,5
344,30,Female,9703,Bachelor,North,Silver,frequent,3538,Food,Cadbury Dairy Milk Chocolate Bar,1,5
345,30,Male,43047,Masters,West,Regular,occasional,14408,Food,Pringles Original Potato Crisps,0,5
346,22,Male,17407,College,West,Silver,rare,6142,Food,Lay's Potato Chips - Classic Flavor,0,5
347,30,Female,36111,HighSchool,West,Regular,frequent,14341,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,0,4
348,27,Male,40424,College,North,Regular,rare,15517,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,4
349,26,Male,31521,Bachelor,East,Regular,occasional,9615,Health,Blackmores Multivitamin For Adults,0,6
350,29,Female,7938,College,West,Regular,rare,2589,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,5
351,35,Female,40922,Bachelor,East,Gold,frequent,13098,Beauty,L’Oreal Paris Infallible 24H Fresh Wear Foundation,0,7
352,21,Male,25727,College,South,Regular,occasional,8405,Clothing,Zara Women's Hi-Rise Skinny Jeans,0,5
353,28,Male,22111,College,West,Regular,rare,7874,Books,The Girl on the Train - Paula Hawkins,0,5
354,31,Male,10488,College,West,Regular,rare,3372,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,4
355,26,Male,14492,College,West,Regular,rare,4717,Beauty,Cetaphil Gentle Skin Cleanser,0,5
356,31,Male,10673,College,East,Silver,rare,3629,Home,Toshiba Rice Cooker,1,3
357,32,Female,9773,College,East,Regular,rare,3955,Clothing,Adidas Essentials Logo T-shirt,0,5
358,30,Male,9643,HighSchool,East,Silver,frequent,4031,Health,Centrum Adults Multivitamin,0,7
359,19,Male,41235,Bachelor,East,Regular,rare,12627,Clothing,Nike Sportswear Club T-shirt,1,7
360,41,Male,16838,College,West,Gold,frequent,5845,Electronics,Sennheiser Momentum 4 Wireless Headphones,1,4
361,29,Male,10105,College,East,Regular,occasional,4364,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,4
362,33,Female,6607,Bachelor,West,Regular,frequent,2473,Electronics,Samsung Galaxy S24,0,2
363,31,Female,28025,Bachelor,West,Regular,frequent,12682,Home,Toshiba Rice Cooker,0,6
364,35,Female,34048,HighSchool,East,Regular,frequent,12173,Electronics,Apple iPhone 15 Pro,0,5
365,34,Male,15875,Masters,West,Silver,rare,5693,Food,Lay's Potato Chips - Classic Flavor,0,5
366,29,Male,46373,College,North,Regular,occasional,17856,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,4
367,32,Female,16339,Masters,North,Regular,occasional,5765,Electronics,Samsung Galaxy S24,1,3
368,26,Female,35023,College,West,Silver,rare,10259,Books,The Girl on the Train - Paula Hawkins,0,5
369,34,Female,39534,Masters,East,Silver,rare,15578,Books,Gone Girl - Gillian Flynn,1,5
370,28,Male,10439,College,South,Regular,frequent,4038,Clothing,Adidas Essentials Logo T-shirt,1,5
371,41,Male,7753,HighSchool,West,Regular,rare,1753,Clothing,Nike Sportswear Club T-shirt,0,5
372,23,Male,15592,College,East,Silver,rare,4665,Books,How to Win Friends and Influence People - Dale Carnegie,0,4
373,28,Female,24408,College,North,Regular,rare,7806,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,1,4
374,34,Female,42544,HighSchool,East,Silver,occasional,11805,Electronics,Google Pixel 8,0,5
375,32,Male,34992,Masters,North,Gold,occasional,10615,Food,Milka Alpine Milk Chocolate Bar,1,4
376,27,Male,27084,HighSchool,South,Regular,frequent,7323,Food,Pringles Original Potato Crisps,1,4
377,26,Female,13891,College,North,Silver,occasional,5510,Books,The Silent Patient - Alex Michaelides,0,6
378,31,Male,19763,Masters,East,Regular,rare,6478,Electronics,Samsung Galaxy S24,0,4
379,30,Female,39032,College,North,Silver,occasional,13794,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,1,6
380,22,Female,44147,College,North,Regular,rare,17362,Electronics,Google Pixel 8,1,4
381,30,Male,26175,College,North,Gold,frequent,7418,Health,Efferalgan Tablets,0,5
382,31,Male,42723,HighSchool,East,Silver,occasional,13045,Electronics,Samsung Galaxy S24,0,5
383,31,Female,41087,College,East,Regular,frequent,13315,Books,How to Win Friends and Influence People - Dale Carnegie,0,5
384,25,Female,45806,Bachelor,North,Regular,occasional,13282,Clothing,Zara Women's Hi-Rise Skinny Jeans,0,6
385,32,Male,32593,Bachelor,South,Regular,rare,12289,Beauty,Cerave Hydrating Facial Cleanser,1,5
386,36,Male,42008,College,East,Silver,rare,13351,Food,Pringles Original Potato Crisps,0,5
387,32,Male,20779,HighSchool,North,Silver,occasional,6412,Books,The Girl on the Train - Paula Hawkins,1,6
388,25,Female,42990,College,West,Gold,occasional,15991,Health,Centrum Adults Multivitamin,1,6
389,28,Female,14253,College,South,Regular,rare,4487,Beauty,L’Oreal Paris Infallible 24H Fresh Wear Foundation,1,4
390,32,Female,33193,Bachelor,North,Regular,rare,10499,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,5
391,27,Female,37881,Bachelor,East,Regular,occasional,16165,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,4
392,20,Female,19329,Bachelor,North,Regular,occasional,6796,Books,How to Win Friends and Influence People - Dale Carnegie,1,3
393,34,Female,15937,College,West,Gold,occasional,5345,Books,How to Win Friends and Influence People - Dale Carnegie,0,4
394,26,Female,45551,College,South,Silver,occasional,17274,Books,The Girl on the Train - Paula Hawkins,0,5
395,27,Male,14171,Bachelor,South,Silver,rare,5348,Food,Pringles Original Potato Crisps,0,5
396,37,Male,6122,College,North,Regular,rare,1729,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,5
397,27,Female,43270,College,East,Regular,occasional,15992,Health,Tylenol Extra Strength Caplets,0,5
398,34,Female,26165,Bachelor,East,Regular,occasional,7130,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,3
399,24,Female,38172,Bachelor,West,Gold,occasional,12982,Food,Pringles Original Potato Crisps,0,5
400,28,Female,7815,College,North,Regular,occasional,2275,Electronics,Samsung Galaxy S24,0,5
401,30,Female,35361,College,South,Regular,occasional,12264,Beauty,Maybelline Fit Me Matte + Poreless Foundation,0,4
402,25,Male,39766,HighSchool,South,Silver,occasional,12387,Books,Gone Girl - Gillian Flynn,1,5
403,27,Female,23136,HighSchool,East,Silver,occasional,6827,Books,The Girl on the Train - Paula Hawkins,0,5
404,30,Female,24467,Masters,West,Regular,frequent,8375,Electronics,Google Pixel 8,0,4
405,33,Male,18026,Masters,North,Regular,frequent,5131,Books,Gone Girl - Gillian Flynn,0,4
406,23,Male,34568,Bachelor,South,Regular,rare,12277,Electronics,Sennheiser Momentum 4 Wireless Headphones,1,5
407,28,Male,30664,Bachelor,West,Regular,rare,10766,Clothing,Levi's Women's 501 Original Fit Jeans,0,3
408,33,Male,10066,College,East,Silver,occasional,3505,Books,Gone Girl - Gillian Flynn,1,6
409,28,Female,8887,College,East,Regular,rare,3392,Books,The Girl on the Train - Paula Hawkins,0,5
410,31,Female,8212,Masters,North,Regular,rare,3702,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,6
411,32,Female,48613,Bachelor,South,Regular,rare,15510,Books,The Girl on the Train - Paula Hawkins,0,5
412,31,Female,7150,HighSchool,South,Gold,frequent,2005,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,1,6
413,33,Female,16469,HighSchool,East,Silver,rare,6304,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,1,6
414,29,Male,18486,College,West,Regular,occasional,5011,Beauty,L’Oreal Paris Infallible 24H Fresh Wear Foundation,1,5
415,28,Female,9181,College,North,Silver,rare,3096,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,6
416,18,Female,12567,Bachelor,South,Regular,frequent,4828,Electronics,Google Pixel 8,0,6
417,30,Male,35623,College,West,Silver,occasional,7502,Clothing,Adidas Essentials Logo T-shirt,0,6
418,32,Female,5807,College,West,Gold,frequent,2046,Food,Milka Alpine Milk Chocolate Bar,1,7
419,32,Male,41814,HighSchool,East,Regular,rare,13261,Food,Pringles Original Potato Crisps,0,4
420,28,Female,40940,College,East,Silver,occasional,13390,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,6
421,38,Male,27281,College,North,Regular,frequent,11166,Clothing,Nike Sportswear Club T-shirt,0,5
422,31,Female,7976,Masters,West,Silver,rare,2817,Books,The Silent Patient - Alex Michaelides,0,4
423,31,Female,40944,College,East,Regular,frequent,17549,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,5
424,36,Female,17648,HighSchool,West,Regular,rare,7367,Electronics,Google Pixel 8,0,4
425,27,Male,28829,Bachelor,North,Regular,occasional,11280,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,5
426,28,Male,11997,HighSchool,South,Regular,occasional,5201,Clothing,Nike Sportswear Club T-shirt,0,5
427,41,Female,17059,Bachelor,North,Regular,occasional,4513,Books,How to Win Friends and Influence People - Dale Carnegie,0,6
428,30,Male,48146,Bachelor,South,Regular,rare,20023,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,5
429,37,Male,22707,College,North,Silver,rare,6800,Health,Centrum Adults Multivitamin,0,5
430,24,Male,23412,HighSchool,North,Silver,occasional,9072,Books,The Girl on the Train - Paula Hawkins,1,2
431,29,Male,39989,Bachelor,West,Regular,rare,14499,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,5
432,32,Female,7143,College,West,Regular,rare,2367,Home,Panasonic Blender,0,5
433,31,Female,5185,College,West,Silver,occasional,2070,Clothing,Nike Sportswear Club T-shirt,0,6
434,26,Female,45405,College,South,Gold,occasional,17613,Health,Centrum Adults Multivitamin,1,3
435,30,Female,35998,Bachelor,West,Silver,frequent,15750,Electronics,Google Pixel 8,0,5
436,25,Male,8342,Bachelor,East,Gold,rare,3046,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,5
437,33,Female,12359,Masters,South,Regular,rare,4089,Electronics,Google Pixel 8,0,4
438,35,Male,24804,College,East,Silver,rare,6530,Electronics,Samsung Galaxy S24,0,3
439,20,Female,43965,College,South,Silver,occasional,13191,Clothing,Adidas Essentials Logo T-shirt,1,6
440,36,Male,35285,College,North,Regular,rare,7902,Books,How to Win Friends and Influence People - Dale Carnegie,0,4
441,24,Female,5018,College,South,Regular,frequent,1605,Food,Cadbury Dairy Milk Chocolate Bar,0,4
